MES;DIA_SEMANA;HORA;COD_PROVINCIA;COD_MUNICIPIO;ISLA;ZONA;ZONA_AGRUPADA;CARRETERA;KM;TIPO_VIA;TIPO_ACCIDENTE;NUDO;NUDO_INFO;CARRETERA_CRUCE;CONDICION_FIRME;CONDICION_ILUMINACION;CONDICION_METEO;CONDICION_NIEBLA;CONDICION_VIENTO;VISIB_RESTRINGIDA_POR;TRAZADO_PLANTA
10;4;8;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;8;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
10;4;10;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;5;2;;;1;1;1;;;1;998
10;4;12;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;3;13;28;28079;;3;2;No inventariada;;9;3;1;2;;1;1;1;;;18;998
10;3;19;28;28079;;3;2;No inventariada;;9;7;1;1;;1;4;1;;;1;998
10;4;14;28;28079;;1;1;M-40;11,43;2;5;2;;;1;1;1;;;18;1
10;4;14;28;28079;;1;1;M-40;29,4;2;3;2;;;1;1;2;;;1;1
10;7;17;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
10;3;18;28;28079;;3;2;No inventariada;;9;3;1;1;;1;3;1;;;1;998
10;4;14;28;28079;;3;2;No inventariada;;9;3;1;2;;1;1;1;;;1;998
10;4;17;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
10;4;16;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;4;15;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;5;998
10;4;18;28;28079;;3;2;No inventariada;;9;3;1;5;;1;4;2;;;1;998
10;4;14;28;28079;;3;2;No inventariada;;9;16;1;4;;1;1;1;;;1;998
10;3;19;28;28079;;3;2;No inventariada;;9;4;2;;;1;3;2;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;2;1;5;;1;1;1;;;1;998
10;4;16;28;28079;;3;2;No inventariada;;9;4;1;4;;1;1;1;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;5;2;;;1;4;1;;;1;998
10;4;7;28;28079;;3;2;No inventariada;;9;4;1;1;;1;2;1;;;1;998
10;4;22;28;28079;;3;2;No inventariada;;9;12;1;1;;1;4;1;;;1;998
10;4;22;28;28079;;3;2;No inventariada;;9;10;1;12;;1;4;1;;;1;998
10;4;22;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;2;;;1;998
10;4;22;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;2;;;1;998
11;5;0;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;5;1;28;28079;;3;2;No inventariada;;9;4;1;1;;3;4;3;;;1;998
11;5;2;28;28079;;3;2;No inventariada;;9;4;2;;;3;4;4;;;1;998
11;5;3;28;28079;;3;2;No inventariada;;9;4;2;;;3;4;3;;;5;998
11;5;2;28;28079;;3;2;No inventariada;;9;5;2;;;3;4;3;;;5;998
10;4;12;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
10;4;8;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;3;;;1;998
10;4;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;5;7;28;28079;;3;2;No inventariada;;9;2;1;1;;3;1;1;;;1;998
11;5;8;28;28079;;3;2;No inventariada;;9;10;2;;;3;2;2;;;1;998
11;5;8;28;28079;;3;2;No inventariada;;9;4;1;1;;3;1;2;;;1;998
11;5;9;28;28079;;3;2;No inventariada;;9;10;1;2;;3;1;2;;;1;998
10;4;13;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;1;;;6;998
10;4;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;5;12;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;7;;;18;998
11;5;10;28;28079;;3;2;No inventariada;;9;3;2;;;3;1;2;;;1;998
11;5;7;28;28079;;3;2;No inventariada;;9;2;2;;;3;1;1;;;1;998
11;5;10;28;28079;;3;2;No inventariada;;9;2;1;2;;3;1;2;;;9;998
11;5;7;28;28079;;3;2;No inventariada;;9;6;2;;;3;1;2;;;1;998
10;4;13;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;3;13;28;28079;;3;2;No inventariada;;9;12;1;1;;1;1;1;;;1;998
11;5;11;28;28079;;3;2;No inventariada;;9;10;1;4;;1;1;1;;;1;998
10;1;13;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
11;5;11;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;2;;;1;998
10;4;17;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
10;3;16;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
10;4;19;28;28079;;3;2;No inventariada;;9;16;1;1;;1;4;2;;;1;998
11;5;15;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;5;18;28;28079;;3;2;No inventariada;;9;2;1;4;;1;4;1;;;1;998
11;5;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
10;4;20;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;2;;;1;998
11;5;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;5;20;28;28079;;3;2;No inventariada;;9;10;1;1;;1;4;1;;;1;998
11;5;20;28;28079;;3;2;No inventariada;;9;4;1;1;;1;4;1;;;1;998
11;6;0;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;18;998
11;5;22;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
11;6;0;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;6;0;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;2;;;1;998
11;6;1;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;7;21;28;28079;;3;2;No inventariada;;9;10;1;2;;3;4;3;;;5;998
11;6;0;28;28079;;3;2;No inventariada;;9;12;1;1;;1;4;1;;;1;998
11;6;9;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;6;6;28;28079;;3;2;No inventariada;;9;5;1;1;;1;4;1;;;1;998
11;5;18;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;6;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;6;16;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;9;998
11;6;16;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;6;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;2;;;1;998
11;6;19;28;28079;;3;2;No inventariada;;9;2;1;4;;1;4;1;;;18;998
11;6;19;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;6;22;28;28079;;3;2;No inventariada;;9;10;2;;;2;4;1;;;1;998
11;6;22;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;18;998
11;6;22;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;6;23;28;28079;;1;1;A-2;12,716;7;10;2;;;1;4;1;;;1;1
11;6;23;28;28079;;3;2;No inventariada;;9;3;1;2;;1;4;1;;;1;998
11;6;5;28;28079;;3;2;No inventariada;;9;1;1;2;;1;4;1;;;1;998
11;7;1;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;7;1;28;28079;;3;2;No inventariada;;9;6;1;4;;1;4;1;;;1;998
11;7;5;28;28079;;3;2;No inventariada;;9;4;1;1;;1;4;1;;;1;998
10;4;20;28;28079;;1;1;M-40;17,3;3;3;2;;;1;4;1;;;1;1
11;6;12;28;28079;;3;2;No inventariada;;9;10;2;;;2;1;1;;;1;998
11;6;12;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;18;998
11;7;8;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;5;14;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
11;6;13;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;6;10;28;28079;;3;2;No inventariada;;9;12;1;2;;1;4;1;;;1;998
11;7;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;6;14;28;28079;;3;2;No inventariada;;9;12;1;2;;1;1;1;;;1;998
11;7;16;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;6;19;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;1;998
11;7;17;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
11;7;19;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;1;998
11;7;19;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
11;7;11;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;1;7;28;28079;;3;2;No inventariada;;9;2;1;1;;1;3;1;;;1;998
11;1;8;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;12;998
11;7;13;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;4;11;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
11;1;9;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;1;12;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;2;;;1;998
11;1;9;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
11;6;14;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
11;6;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;1;10;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;2;;;1;998
10;6;11;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;18;998
11;1;13;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;7;19;28;28079;;1;1;M-40;17,1;3;3;2;;;1;3;1;;;1;1
11;1;12;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;7;21;28;28079;;3;2;No inventariada;;9;4;1;2;;3;4;3;;;18;998
11;1;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;2;;;18;998
11;1;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;2;;;1;998
11;1;17;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;1;18;28;28079;;3;2;No inventariada;;9;12;1;1;;1;1;1;;;18;998
11;1;20;28;28079;;1;1;M-421;0,05;5;4;2;;;1;4;1;;;1;1
11;1;19;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;1;20;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;1;19;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;2;;;18;998
11;5;2;28;28079;;3;2;No inventariada;;9;7;2;;;3;4;3;;;5;998
9;3;0;28;28079;;3;2;No inventariada;;9;10;1;12;;1;4;1;;;1;998
11;5;6;28;28079;;3;2;No inventariada;;9;2;1;1;;3;3;2;;;1;998
11;5;6;28;28079;;3;2;No inventariada;;9;10;2;;;8;4;4;;;1;998
10;1;12;28;28079;;3;2;No inventariada;;9;2;1;12;;1;1;1;;;1;998
10;7;6;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;2;9;28;28079;;3;2;No inventariada;;9;7;1;2;;1;1;1;;;1;998
11;2;8;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;1;;;1;998
10;4;13;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;2;7;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;2;11;28;28079;;3;2;No inventariada;;9;1;2;;;1;1;2;;;1;998
11;1;20;28;28079;;3;2;No inventariada;;9;2;1;1;;3;4;3;;;1;998
11;2;15;28;28079;;1;1;M-40;16,575;3;3;2;;;1;1;1;;;1;1
11;2;14;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;2;;;1;998
11;1;21;28;28079;;3;2;No inventariada;;9;10;2;;;3;4;3;;;1;998
11;2;16;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;6;998
11;2;17;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;6;20;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;2;20;28;28079;;3;2;No inventariada;;9;12;1;1;;1;4;1;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;1;998
11;2;19;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;3;5;28;28079;;3;2;No inventariada;;9;10;1;5;;1;4;1;;;1;998
11;3;6;28;28079;;1;1;M-40;10,2;3;4;2;;;1;4;1;;;1;1
11;3;7;28;28079;;3;2;No inventariada;;9;16;1;1;;1;4;1;;;1;998
11;3;8;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;3;8;28;28079;;3;2;No inventariada;;9;4;2;;;3;2;1;;;6;998
11;3;8;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
11;3;9;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;3;8;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;3;9;28;28079;;3;2;No inventariada;;9;16;2;;;1;1;1;;;1;998
11;3;7;28;28079;;3;2;No inventariada;;9;1;2;;;1;3;1;;;1;998
11;3;11;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;2;13;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
11;3;8;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;3;11;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;3;14;28;28079;;1;1;M-40;29,697;3;3;2;;;1;1;1;;;1;1
11;3;14;28;28079;;1;1;M-40;15,658;3;4;2;;;1;1;1;;;1;1
11;3;15;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;1;;;1;998
11;3;14;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;2;17;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;3;16;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;3;16;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
11;3;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;3;16;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;3;17;28;28079;;3;2;No inventariada;;9;16;1;2;;1;3;1;;;18;998
11;3;18;28;28079;;3;2;No inventariada;;9;4;1;1;;1;3;1;;;18;998
11;3;19;28;28079;;3;2;No inventariada;;9;4;1;7;;1;4;1;;;1;998
11;3;18;28;28079;;3;2;No inventariada;;9;7;1;2;;1;4;1;;;1;998
11;3;18;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;3;17;28;28079;;3;2;No inventariada;;9;10;1;2;;1;1;1;;;1;998
11;3;19;28;28079;;3;2;No inventariada;;9;3;1;5;;1;4;1;;;1;998
11;3;16;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
11;4;4;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
11;4;4;28;28079;;3;2;No inventariada;;9;12;2;;;1;5;1;;;1;998
11;3;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;18;998
11;3;12;28;28079;;3;2;No inventariada;;9;5;1;5;;1;1;1;;;1;998
11;3;10;28;28079;;3;2;No inventariada;;9;12;1;5;;1;1;1;;;1;998
11;3;7;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;3;13;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;4;9;28;28079;;1;1;M-50;36,117;2;16;2;;;1;1;1;;;1;1
11;3;8;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;6;998
11;2;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;1;14;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;2;998
11;4;11;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;3;13;28;28079;;3;2;No inventariada;;9;3;1;4;;1;1;1;;;1;998
11;4;9;28;28079;;3;2;No inventariada;;9;1;2;;;1;1;1;;;1;998
11;4;9;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;2;;;9;998
10;3;14;28;28079;;3;2;No inventariada;;9;3;2;;;4;4;1;;;3;998
11;1;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;3;20;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
11;1;20;28;28079;;3;2;No inventariada;;9;10;2;;;2;6;3;;;18;998
11;3;19;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;3;22;28;28079;;3;2;No inventariada;;9;3;2;;;1;2;1;;;18;998
11;4;15;28;28079;;1;1;M-40;20;3;4;2;;;1;2;1;;;1;1
11;4;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;4;15;28;28079;;3;2;No inventariada;;9;10;1;2;;1;1;1;;;1;998
11;4;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;4;16;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;2;19;28;28079;;3;2;No inventariada;;9;5;1;2;;1;3;2;;;1;998
11;4;15;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
11;3;19;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
11;3;18;28;28079;;3;2;No inventariada;;9;2;1;4;;1;4;1;;;1;998
11;4;17;28;28079;;1;1;A-1;11,396;3;3;2;;;1;3;1;;;1;1
11;4;17;28;28079;;3;2;No inventariada;;9;1;2;;;1;1;1;;;1;998
10;5;17;28;28079;;3;2;No inventariada;;9;3;1;4;;1;1;7;;;1;998
11;4;17;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;4;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;9;998
11;4;17;28;28079;;3;2;No inventariada;;9;20;2;;;1;1;1;;;1;998
11;4;19;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
11;4;19;28;28079;;3;2;No inventariada;;9;16;1;2;;1;3;1;;;1;998
11;4;20;28;28079;;3;2;No inventariada;;9;10;1;2;;1;4;1;;;1;998
11;4;20;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;18;998
11;4;20;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;4;18;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;4;20;28;28079;;1;1;M-40;10,3;14;5;2;;;1;4;1;;;1;1
11;6;21;28;28079;;3;2;No inventariada;;9;4;1;1;;1;4;1;;;1;998
11;3;18;28;28079;;3;2;No inventariada;;9;2;1;4;;1;4;1;;;1;998
11;4;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;2;1;;;18;998
11;4;20;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;1;998
11;4;18;28;28079;;3;2;No inventariada;;9;12;2;;;1;4;1;;;1;998
11;4;20;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;1;998
11;4;22;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;1;998
11;5;0;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;10;998
11;5;0;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
11;5;7;28;28079;;1;1;A-4;8,028;3;4;2;;;1;6;1;;;1;1
10;5;9;28;28079;;3;2;No inventariada;;9;16;1;2;;1;1;1;;;1;998
11;4;12;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
11;5;9;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;2;;;1;998
11;5;9;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;2;;;1;998
11;5;10;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;2;;;1;998
11;5;11;28;28079;;3;2;No inventariada;;9;7;1;11;;1;1;2;;;10;998
11;5;12;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;5;16;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;5;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;2;16;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;2;;;1;998
11;5;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;3;1;;;1;998
11;5;13;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;1;;;1;998
11;4;21;28;28079;;3;2;No inventariada;;9;3;1;4;;1;4;1;;;1;998
11;5;18;28;28079;;1;1;M-40;12,126;3;4;2;;;1;4;1;;;1;1
11;5;18;28;28079;;3;2;No inventariada;;9;7;1;1;;1;4;1;;;16;998
10;6;21;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;3;;;1;998
11;5;20;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;5;21;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;18;998
10;4;1;28;28079;;3;2;No inventariada;;9;2;1;2;;3;4;4;;;2;998
11;5;23;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;18;998
11;5;23;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;18;998
11;6;0;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
11;6;1;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;5;13;28;28079;;3;2;No inventariada;;9;5;2;;;1;1;1;;;1;998
11;6;8;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;2;;;1;998
11;6;10;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
11;6;9;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;6;12;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;5;21;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;5;22;28;28079;;3;2;No inventariada;;9;19;2;;;1;3;2;;;1;998
11;6;15;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
11;6;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;6;17;28;28079;;3;2;No inventariada;;9;5;2;;;1;1;1;;;1;998
11;6;17;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
11;6;18;28;28079;;1;1;M-503;0,001;3;1;2;;;1;3;1;;;18;2
11;6;18;28;28079;;3;2;No inventariada;;9;4;1;1;;1;4;1;;;1;998
11;6;16;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
11;5;22;28;28079;;3;2;No inventariada;;9;12;2;;;1;4;1;;;18;998
11;6;21;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
11;6;19;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;6;21;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
11;7;2;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
11;6;11;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;18;998
11;7;6;28;28079;;3;2;No inventariada;;9;10;1;4;;1;4;1;;;1;998
11;7;8;28;28079;;3;2;No inventariada;;9;4;1;4;;1;1;1;;;1;998
11;7;8;28;28079;;3;2;No inventariada;;9;4;2;;;1;2;1;;;1;998
11;7;11;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;2;;;3;998
11;7;10;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;7;12;28;28079;;3;2;No inventariada;;9;3;1;5;;1;1;2;;;1;998
11;7;12;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;5;21;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
11;7;15;28;28079;;3;2;No inventariada;;9;10;2;;;2;1;1;;;1;998
10;3;5;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;1;;;1;998
11;6;21;28;28079;;3;2;No inventariada;;9;7;1;1;;1;4;1;;;1;998
11;6;18;28;28079;;3;2;No inventariada;;9;7;1;1;;1;2;1;;;1;998
11;7;4;28;28079;;3;2;No inventariada;;9;7;2;;;1;5;1;;;1;998
11;7;16;28;28079;;3;2;No inventariada;;9;2;1;5;;1;1;1;;;1;998
11;6;21;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;1;;1;998
11;7;18;28;28079;;3;2;No inventariada;;9;4;1;1;;1;4;1;;;1;998
11;7;20;28;28079;;3;2;No inventariada;;9;20;1;1;;1;4;1;;;1;998
10;2;23;28;28079;;3;2;No inventariada;;9;4;2;;;3;4;4;;;1;998
11;7;6;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;1;998
11;7;4;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;1;;;1;998
11;7;22;28;28079;;3;2;No inventariada;;9;10;2;;;1;5;1;;;1;998
11;7;22;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;1;;;1;998
11;1;5;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
11;1;13;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;7;14;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;1;7;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
11;6;13;28;28079;;3;2;No inventariada;;9;10;1;2;;3;1;1;;;1;998
11;1;9;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
11;1;8;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;6;998
11;1;9;28;28079;;3;2;No inventariada;;9;4;1;4;;1;1;1;;;18;998
11;6;17;28;28079;;3;2;No inventariada;;9;10;2;;;2;4;1;;;1;998
11;7;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;18;998
11;1;15;28;28079;;3;2;No inventariada;;9;10;1;4;;1;1;1;;;1;998
11;1;14;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
11;1;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;1;17;28;28079;;1;1;M-45;9,785;3;4;2;;;1;2;1;;;6;1
11;1;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
11;1;17;28;28079;;3;2;No inventariada;;9;10;1;2;;1;3;1;;;1;998
11;1;16;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
11;1;19;28;28079;;1;1;M-40;3,914;3;5;2;;;1;4;7;;;1;2
11;1;15;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;6;998
11;3;20;28;28079;;3;2;No inventariada;;9;10;2;;;2;5;3;1;;1;998
11;1;15;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;6;998
11;1;20;28;28079;;3;2;No inventariada;;9;4;1;4;;1;4;1;;;1;998
11;1;18;28;28079;;3;2;No inventariada;;9;10;2;;;1;3;1;;;18;998
